gene_name,gene_length,nucleotide_overlap,median_coverage,mean_coverage,reads_mapped,num_nts_in_reads
hiw:NTHI477_01763,1746,150,0.0,0.08533791523482245,1,150
hiw:NTHI477_00205,720,150,0.0,0.20694444444444443,1,150
hiw:NTHI477_00103,1140,150,0.0,0.1307017543859649,1,150
rat:M949_1564,2013,300,0.0,0.14803775459513163,2,300
rat:M949_0698,1785,150,0.0,0.08347338935574229,1,150
rat:M949_t30,78,64,1.0,0.8076923076923077,1,64
rat:M949_t31,74,51,1.0,0.6756756756756757,1,51
rat:M949_0039,294,63,0.0,0.2108843537414966,1,63
sxa:FMM02_02810,345,61,0.0,0.17391304347826086,1,61
sxa:FMM02_04230,723,81,0.0,0.11065006915629322,1,81
sxa:FMM02_04235,1245,14,0.0,0.010441767068273093,1,14
sxa:FMM02_03400,708,150,0.0,0.21045197740112995,1,150
sxa:FMM02_07185,1005,98,0.0,0.09651741293532339,1,98
sxa:FMM02_05145,1269,150,0.0,0.11741528762805359,1,150
sxa:FMM02_01555,801,150,0.0,0.18601747815230962,1,150
sxa:FMM02_00660,1299,150,0.0,0.1147036181678214,1,150
nap:C3L23_04470,966,150,0.0,0.15424430641821946,1,150
nap:C3L23_07345,1074,150,0.0,0.1387337057728119,1,150
nap:C3L23_00385,699,110,0.0,0.15593705293276108,1,110
nap:C3L23_08520,1122,101,0.0,0.08912655971479501,1,101
nap:C3L23_00005,1311,150,0.0,0.11365369946605644,1,150
nap:C3L23_09390,1068,67,0.0,0.06179775280898876,1,67
nap:C3L23_02835,546,150,0.0,0.27289377289377287,1,150
nap:C3L23_00615,663,41,0.0,0.06033182503770739,1,41
nap:C3L23_00620,903,117,0.0,0.12846068660022147,1,117
nap:C3L23_09280,804,9,0.0,0.009950248756218905,1,9
nap:C3L23_09285,723,145,0.0,0.1991701244813278,1,145
nap:C3L23_00625,1932,150,0.0,0.07712215320910973,1,150
nap:C3L23_05575,699,150,0.0,0.21316165951359084,1,150
bsan:CHH28_07270,600,150,0.0,0.24833333333333332,1,150
hcs:FF32_02200,1428,150,0.0,0.10434173669467788,1,150
hcs:FF32_03160,1578,68,0.0,0.042458808618504436,1,68
hcs:FF32_12755,1323,150,0.0,0.1126228269085412,1,150
hcs:FF32_14345,1680,150,0.0,0.0886904761904762,1,150
hcs:FF32_12950,1488,150,0.0,0.10013440860215053,1,150
hcs:FF32_14305,1200,150,0.0,0.12416666666666666,1,150
hcs:FF32_11175,1773,150,0.0,0.08403835307388607,1,150
hcs:FF32_13460,486,3,0.0,0.00411522633744856,1,3
alti:ALE3EI_1066,1767,150,0.0,0.08432371250707414,1,150
alti:ALE3EI_0688,1320,150,0.0,0.11287878787878788,1,150
alti:ALE3EI_1150,1776,150,0.0,0.0838963963963964,1,150
alti:ALE3EI_1261,924,4,0.0,0.003246753246753247,1,4
alti:ALE3EI_1262,582,147,0.0,0.2508591065292096,1,147
alti:ALE3EI_1342,1725,150,0.0,0.08637681159420289,1,150
alti:ALE3EI_2309,1815,150,0.0,0.08209366391184574,1,150
bbr:BB4011,1056,83,0.0,0.07765151515151515,1,83
bbr:BB4012,1392,71,0.0,0.05028735632183908,1,71
bbr:BB1361,345,150,0.0,0.4318840579710145,1,150
sld:T261_4940,918,58,0.0,0.06209150326797386,1,58
sld:T261_5465,2142,150,0.0,0.06956115779645192,1,150
vbs:EGM51_08535,1833,150,0.0,0.0812875068194217,1,150
vbs:EGM51_12155,1539,150,0.0,0.096816114359974,1,150
vbs:EGM51_01320,1776,150,0.0,0.0838963963963964,1,150
vbs:EGM51_17735,2136,150,0.0,0.06975655430711611,1,150
vbs:EGM51_06740,1338,150,0.0,0.11136023916292975,1,150
vbs:EGM51_04735,1524,150,0.0,0.09776902887139108,1,150
vbs:EGM51_07155,1323,150,0.0,0.1126228269085412,1,150
vbs:EGM51_17505,1680,150,0.0,0.0886904761904762,1,150
vbs:EGM51_08500,1599,150,0.0,0.09318323952470293,1,150
vbs:EGM51_03045,1764,150,0.0,0.0844671201814059,1,150
vbs:EGM51_06735,732,141,0.0,0.1912568306010929,1,141
smiz:4412673_00545,1086,150,0.0,0.13720073664825047,1,150
smiz:4412673_00495,1035,150,0.0,0.14396135265700483,1,150
caz:CARG_04705,687,91,0.0,0.13100436681222707,1,91
caz:CARG_04710,1620,59,0.0,0.03580246913580247,1,59
caz:CARG_03335,855,150,0.0,0.1742690058479532,1,150
caz:CARG_04190,675,150,0.0,0.22074074074074074,1,150
caz:CARG_09395,753,147,0.0,0.19389110225763612,1,147
caz:CARG_04755,1410,150,0.0,0.10567375886524823,1,150
caz:CARG_08220,846,150,0.0,0.17612293144208038,1,150
ncu:F0U83_03755,1029,4,0.0,0.0029154518950437317,1,4
ncu:F0U83_08230,666,26,0.0,0.03753753753753754,1,26
ncu:F0U83_10340,2319,150,0.0,0.06425183268650281,1,150
ncu:F0U83_00965,1224,150,0.0,0.12173202614379085,1,150
ncu:F0U83_01680,618,150,0.0,0.24110032362459546,1,150
ncu:F0U83_16605,2274,150,0.0,0.06552330694810905,1,150
ncu:F0U83_12855,3750,150,0.0,0.039733333333333336,1,150
ncu:F0U83_00235,1161,150,0.0,0.12833763996554695,1,150
ncu:F0U83_03930,744,150,0.0,0.20026881720430106,1,150
ncu:F0U83_02235,1917,150,0.0,0.07772561293688054,1,150
ncu:F0U83_13920,1011,150,0.0,0.14737883283877348,1,150
ncu:F0U83_10540,369,150,0.0,0.4037940379403794,1,150
ncu:F0U83_01700,531,150,0.0,0.2806026365348399,1,150
ncu:F0U83_09845,309,150,0.0,0.48220064724919093,1,150
ncu:F0U83_04105,3903,150,0.0,0.03817576223417884,1,150
oih:OB2386,450,150,0.0,0.33111111111111113,1,150
oih:OB2571,471,150,0.0,0.31634819532908703,1,150
oih:OB1666,477,135,0.0,0.2809224318658281,1,135
oih:OB1667,345,6,0.0,0.014492753623188406,1,6
oih:OB2644,1005,150,0.0,0.1482587064676617,1,150
oih:OB0945,786,146,0.0,0.18447837150127228,1,146
oih:OB1913,423,60,0.0,0.13947990543735225,1,60
oih:OB0985,426,150,0.0,0.34976525821596244,1,150
oih:OB0895,990,150,0.0,0.1505050505050505,1,150
oih:OB1664,870,150,0.0,0.17126436781609194,1,150
oih:OB1097,561,150,0.0,0.26559714795008915,1,150
oih:OB3417,1902,150,0.0,0.07833859095688749,1,150
oih:OB0670,1179,150,0.0,0.1263782866836302,1,150
oih:OB1155,744,150,0.0,0.20026881720430106,1,150
oih:OB3156,804,150,0.0,0.1853233830845771,1,150
oih:OB2334,999,120,0.0,0.11911911911911911,1,120
oih:OB1116,753,150,0.0,0.19787516600265603,1,150
oih:OB0634,453,150,0.0,0.32891832229580575,1,150
oih:OB2487,2877,150,0.0,0.05179005908932916,1,150
cpf:CPF_0616,1113,150,0.0,0.13387241689128482,1,150
cpf:CPF_1792,702,150,0.0,0.21225071225071226,1,150
cpf:CPF_1201,1296,150,0.0,0.11496913580246913,1,150
cpf:CPF_0677,1506,150,0.0,0.09893758300132802,1,150
cpf:CPF_0026,1275,150,0.0,0.11686274509803922,1,150
cpf:CPF_2459,357,150,0.0,0.4173669467787115,1,150
cpf:CPF_0399,831,28,0.0,0.032490974729241874,1,28
cpf:CPF_0400,1191,106,0.0,0.08816120906801007,1,106
cpf:CPF_0323,1386,150,0.0,0.1075036075036075,1,150
cpf:CPF_2037,1080,19,0.0,0.016666666666666666,1,19
cpf:CPF_2038,429,107,0.0,0.24708624708624707,1,107
cpf:CPF_1793,1131,127,0.0,0.11140583554376658,1,127
cpf:CPF_1681,2601,150,0.0,0.05728565936178393,1,150
cpf:CPF_2175,2643,150,0.0,0.05637533106318578,1,150
cpf:CPF_0672,480,141,0.0,0.2916666666666667,1,141
cpf:CPF_0673,708,10,0.0,0.012711864406779662,1,10
cpf:CPF_1198,537,150,0.0,0.2774674115456238,1,150
cpf:CPF_0025,3816,150,0.0,0.039046121593291405,1,150
cpf:CPF_1467,2844,150,0.0,0.05239099859353024,1,150
cpf:CPF_1173,1665,26,0.0,0.015015015015015015,1,26
cpf:CPF_1174,567,111,0.0,0.19400352733686066,1,111
cpf:CPF_0161,1242,150,0.0,0.11996779388083736,1,150
cpf:CPF_0739,1212,62,0.0,0.05033003300330033,1,62
cpf:CPF_0890,1434,150,0.0,0.10390516039051603,1,150
cpf:CPF_1936,930,150,0.0,0.16021505376344086,1,150
tmq:THMB_1613,2616,150,0.0,0.05695718654434251,1,150
tmq:THMB_0717,2016,150,0.0,0.07390873015873016,1,150
tmq:THMB_1175,978,150,0.0,0.1523517382413088,1,150
tmq:THMB_1897,1341,150,0.0,0.1111111111111111,1,150
tmq:THMB_1312,2205,150,0.0,0.06757369614512472,1,150
tmq:THMB_0292,1212,150,0.0,0.12293729372937294,1,150
tmq:THMB_1239,882,150,0.0,0.1689342403628118,1,150
tmq:THMB_1726,216,24,0.0,0.10648148148148148,1,24
tmq:THMB_1727,375,93,0.0,0.24533333333333332,1,93
tmq:THMB_0324,2181,150,0.0,0.06831728564878496,1,150
lia:JL58_07065,855,150,0.0,0.1742690058479532,1,150
lia:JL58_04195,873,150,0.0,0.1706758304696449,1,150
lia:JL58_06710,2460,150,0.0,0.06056910569105691,1,150
lia:JL58_05795,2220,150,0.0,0.06711711711711711,1,150
lia:JL58_03675,2346,150,0.0,0.06351236146632566,1,150
lia:JL58_08280,1704,150,0.0,0.08744131455399061,1,150
lia:JL58_01285,1032,150,0.0,0.14437984496124032,1,150
lia:JL58_10275,768,68,0.0,0.08723958333333333,1,68
lia:JL58_10280,570,24,0.0,0.04035087719298246,1,24
lia:JL58_01425,3555,150,0.0,0.04191279887482419,1,150
lia:JL58_12655,1293,150,0.0,0.11523588553750967,1,150
lia:JL58_10230,1287,150,0.0,0.11577311577311578,1,150
lia:JL58_10885,558,150,0.0,0.2670250896057348,1,150
smu:SMU_1764c,2409,150,0.0,0.061851390618513906,1,150
smu:SMU_1927,708,93,0.0,0.12994350282485875,1,93
smu:SMU_1819,1440,150,0.0,0.10347222222222222,1,150
smu:SMU_916c,732,150,0.0,0.20355191256830601,1,150
smu:SMU_1690,1263,150,0.0,0.11797307996832937,1,150
sala:ESZ53_12375,630,150,0.0,0.2365079365079365,1,150
ech:ECH_0162,303,150,0.0,0.49174917491749176,1,150
ech:ECH_1110,693,150,0.0,0.215007215007215,1,150
ech:ECH_0045,1098,150,0.0,0.13570127504553733,1,150
aqg:HRU87_03830,2058,150,0.0,0.07240038872691934,1,150
aqg:HRU87_05040,1467,150,0.0,0.10156782549420586,1,150
aqg:HRU87_02385,897,150,0.0,0.16610925306577481,1,150
aqg:HRU87_02460,858,150,0.0,0.17365967365967366,1,150
aqg:HRU87_03655,843,150,0.0,0.1767497034400949,1,150
aqg:HRU87_05260,810,150,0.0,0.18395061728395062,1,150
aqg:HRU87_00700,3618,150,0.0,0.041182974018794914,1,150
aqg:HRU87_05955,1440,150,0.0,0.10347222222222222,1,150
aqg:HRU87_04280,3402,150,0.0,0.04379776601998824,1,150
aqg:HRU87_02450,858,95,0.0,0.10955710955710955,1,95
aqg:HRU87_05435,1467,150,0.0,0.10156782549420586,1,150
aqg:HRU87_06815,1452,150,0.0,0.10261707988980716,1,150
aqg:HRU87_01720,759,150,0.0,0.1963109354413702,1,150
aqg:HRU87_02830,1263,150,0.0,0.11797307996832937,1,150
aqg:HRU87_05015,1389,150,0.0,0.10727141828653708,1,150
aqg:HRU87_00955,876,150,0.0,0.17009132420091325,1,150
aqg:HRU87_05350,249,129,1.0,0.5140562248995983,1,129
aqg:HRU87_04880,1653,8,0.0,0.004234724742891712,1,8
aqg:HRU87_01550,954,150,0.0,0.15618448637316562,1,150
aqg:HRU87_02860,2544,150,0.0,0.05856918238993711,1,150
aqg:HRU87_05740,2649,150,0.0,0.05624764061910155,1,150
aqg:HRU87_01125,942,150,0.0,0.15817409766454352,1,150
aqg:HRU87_01950,1371,150,0.0,0.10867979576951131,1,150
aqg:HRU87_01915,888,142,0.0,0.15878378378378377,1,142
aqg:HRU87_00705,4179,150,0.0,0.03565446279014118,1,150
aqg:HRU87_04140,954,150,0.0,0.15618448637316562,1,150
aqg:HRU87_01530,2112,150,0.0,0.07054924242424243,1,150
aqg:HRU87_00030,2517,150,0.0,0.05919745729042511,1,150
aqg:HRU87_06195,1167,150,0.0,0.12767780634104542,1,150
cale:FDN13_06305,2139,150,0.0,0.06965871902758299,1,150
cale:FDN13_13550,930,150,0.0,0.16021505376344086,1,150
cale:FDN13_09625,1476,150,0.0,0.10094850948509485,1,150
cale:FDN13_04235,1005,114,0.0,0.11243781094527364,1,114
cale:FDN13_04240,975,62,0.0,0.06256410256410257,1,62
cale:FDN13_05435,3186,150,0.0,0.04676710608913999,1,150
cale:FDN13_05550,1482,150,0.0,0.10053981106612686,1,150
cale:FDN13_13620,1188,150,0.0,0.12542087542087543,1,150
cale:FDN13_06455,1263,150,0.0,0.11797307996832937,1,150
mgf:MGF_1430,537,150,0.0,0.2774674115456238,1,150
mgf:MGF_2031,825,150,0.0,0.1806060606060606,1,150
mgf:MGF_0066,1650,150,0.0,0.0903030303030303,1,150
mgf:MGF_2667,1782,150,0.0,0.08361391694725027,1,150
mgf:MGF_4072,1197,150,0.0,0.12447786131996658,1,150
mgf:MGF_0563,750,150,0.0,0.19866666666666666,1,150
bsun:A4G13_01570,1413,150,0.0,0.10544939844302902,1,150
bsun:A4G13_06190,1623,150,0.0,0.0918052988293284,1,150
bsun:A4G13_08985,1491,150,0.0,0.0999329309188464,1,150
bsun:A4G13_07475,1191,35,0.0,0.028547439126784216,1,35
lal:AT746_07190,927,86,0.0,0.09169363538295577,1,86
lal:AT746_07195,1119,62,0.0,0.05451295799821269,1,62
lhx:LYSHEL_23420,2262,150,0.0,0.0658709106984969,1,150
lhx:LYSHEL_23960,1794,139,0.0,0.07692307692307693,1,139
lhx:LYSHEL_23070,780,150,0.0,0.191025641025641,1,150
lhx:LYSHEL_22630,1098,75,0.0,0.06739526411657559,1,75
ssw:SSGZ1_1828,1083,150,0.0,0.13758079409048937,1,150
ssw:SSGZ1_16s004,1436,150,0.0,0.10376044568245125,1,150
ssw:SSGZ1_1142,930,150,0.0,0.16021505376344086,1,150
ssw:SSGZ1_1113,1032,129,0.0,0.12403100775193798,1,129
ssw:SSGZ1_1569,2082,150,0.0,0.07156580211335255,1,150
ssw:SSGZ1_0560,1170,17,0.0,0.013675213675213675,1,17
ssw:SSGZ1_1970,843,19,0.0,0.021352313167259787,1,19
ssw:SSGZ1_1971,837,150,0.0,0.17801672640382318,1,150
ssw:SSGZ1_0947,2445,150,0.0,0.06094069529652352,1,150
ssw:SSGZ1_0714,711,150,0.0,0.20956399437412096,1,150
ssw:SSGZ1_0750,486,101,0.0,0.205761316872428,1,101
ssw:SSGZ1_0394,882,150,0.0,0.1689342403628118,1,150
ssw:SSGZ1_1935,1518,59,0.0,0.03820816864295125,1,59
ssw:SSGZ1_0962,1380,150,0.0,0.10797101449275362,1,150
alx:LVQ62_02230,840,150,0.0,0.1773809523809524,1,150
alx:LVQ62_04230,816,114,0.0,0.13848039215686275,1,114
alx:LVQ62_09810,2901,300,0.0,0.10272319889693209,2,300
alx:LVQ62_08920,1212,150,0.0,0.12293729372937294,1,150
alx:LVQ62_10540,750,129,0.0,0.17066666666666666,1,129
alx:LVQ62_09710,1263,150,0.0,0.11797307996832937,1,150
alx:LVQ62_10665,1335,150,0.0,0.11161048689138577,1,150
alx:LVQ62_16430,1635,150,0.0,0.09113149847094801,1,150
alx:LVQ62_05020,2046,150,0.0,0.07282502443792767,1,150
alx:LVQ62_07220,663,150,0.0,0.22473604826546004,1,150
alx:LVQ62_16660,4119,150,0.0,0.036173828599174555,1,150
alx:LVQ62_17090,867,59,0.0,0.06689734717416378,1,59
acel:acsn021_12810,2247,150,0.0,0.06631063640409435,1,150
acel:acsn021_20610,984,150,0.0,0.15142276422764228,1,150
acel:acsn021_40190,792,150,0.0,0.18813131313131312,1,150
acel:acsn021_39000,342,124,0.0,0.35964912280701755,1,124
acel:acsn021_37720,1281,150,0.0,0.11631537861046058,1,150
acel:acsn021_36070,990,150,0.0,0.1505050505050505,1,150
acel:acsn021_32230,2226,150,0.0,0.06693620844564241,1,150
sagt:GBSCOH1_0964,1671,150,0.0,0.08916816277678037,1,150
sagt:GBSCOH1_1710,342,150,0.0,0.43567251461988304,1,150
sagt:GBSCOH1_0174,666,4,0.0,0.0045045045045045045,1,4
sagt:GBSCOH1_1618,813,54,0.0,0.06519065190651907,1,54
dpn:BCB69_02175,369,135,0.0,0.36314363143631434,1,135
dpn:BCB69_00670,933,150,0.0,0.15969989281886388,1,150
dpn:BCB69_02945,504,150,0.0,0.29563492063492064,1,150
dpn:BCB69_01985,198,40,0.0,0.19696969696969696,1,40
dpn:BCB69_01990,351,91,0.0,0.2564102564102564,1,91
dpn:BCB69_05150,2208,150,0.0,0.06748188405797101,1,150
dpn:BCB69_01280,2334,150,0.0,0.06383890317052271,1,150
upl:DSM104440_03575,2715,97,0.0,0.03535911602209945,1,97
upl:DSM104440_00857,828,150,0.0,0.17995169082125603,1,150
upl:DSM104440_01186,489,150,0.0,0.3047034764826176,1,150
upl:DSM104440_01825,1983,150,0.0,0.0751386787695411,1,150
upl:DSM104440_00468,2196,150,0.0,0.06785063752276867,1,150
upl:DSM104440_00434,1737,150,0.0,0.08578008059873345,1,150
upl:DSM104440_01859,1857,150,0.0,0.08023694130317717,1,150
upl:DSM104440_03082,1350,97,0.0,0.07111111111111111,1,97
our:CEQ07_02350,1569,127,0.0,0.08030592734225621,1,127
our:CEQ07_07550,3276,150,0.0,0.04548229548229548,1,150
our:CEQ07_03240,1161,150,0.0,0.12833763996554695,1,150
our:CEQ07_05740,690,11,0.0,0.014492753623188406,1,11
our:CEQ07_05745,252,110,0.0,0.43253968253968256,1,110
our:CEQ07_08960,981,150,0.0,0.15188583078491336,1,150
our:CEQ07_05895,450,150,0.0,0.33111111111111113,1,150
our:CEQ07_02935,1050,1,0.0,0.0,1,1
our:CEQ07_06430,408,142,0.0,0.34558823529411764,1,142
our:CEQ07_00330,975,300,0.0,0.30564102564102563,2,300
our:CEQ07_00235,2130,54,0.0,0.02488262910798122,1,54
our:CEQ07_02900,2070,150,0.0,0.07198067632850241,1,150
our:CEQ07_06515,2574,150,0.0,0.05788655788655789,1,150
ftl:FTL_1665,765,150,0.0,0.19477124183006536,1,150
psej:HNQ25_04310,660,150,0.0,0.22575757575757577,1,150
psej:HNQ25_04025,1200,53,0.0,0.043333333333333335,1,53
psej:HNQ25_14105,1206,150,0.0,0.12354892205638475,1,150
psej:HNQ25_07450,984,150,0.0,0.15142276422764228,1,150
psej:HNQ25_13750,1986,300,0.0,0.1500503524672709,2,300
psej:HNQ25_09310,2484,150,0.0,0.05998389694041868,1,150
psej:HNQ25_11460,1521,150,0.0,0.09796186719263643,1,150
psej:HNQ25_20830,759,150,0.0,0.1963109354413702,1,150
psej:HNQ25_10350,828,15,0.0,0.016908212560386472,1,15
psej:HNQ25_11850,1929,98,0.0,0.05028512182477968,1,98
psej:HNQ25_11855,795,50,0.0,0.061635220125786164,1,50
psej:HNQ25_21150,1296,82,0.0,0.0625,1,82
psej:HNQ25_22095,591,47,0.0,0.077834179357022,1,47
psej:HNQ25_13035,1389,122,0.0,0.0871130309575234,1,122
psej:HNQ25_20195,2418,150,0.0,0.06162117452440033,1,150
psej:HNQ25_16020,1017,150,0.0,0.14650934119960668,1,150
psej:HNQ25_03350,1068,150,0.0,0.13951310861423222,1,150
psej:HNQ25_18475,1626,150,0.0,0.09163591635916359,1,150
psej:HNQ25_17170,1167,150,0.0,0.12767780634104542,1,150
beu:BE0216_07430,1125,150,0.0,0.13244444444444445,1,150
beu:BE0216_06455,1308,150,0.0,0.11391437308868502,1,150
beu:BE0216_11205,4065,150,0.0,0.03665436654366544,1,150
beu:BE0216_07995,1773,150,0.0,0.08403835307388607,1,150
beu:BE0216_06255,2238,150,0.0,0.06657730116175156,1,150
beu:BE0216_04235,852,150,0.0,0.17488262910798122,1,150
beu:BE0216_11375,876,150,0.0,0.17009132420091325,1,150
cfh:C1707_18455,2244,150,0.0,0.06639928698752229,1,150
cfh:C1707_17335,996,150,0.0,0.1495983935742972,1,150
cfh:C1707_00365,384,150,0.0,0.3880208333333333,1,150
cfh:C1707_11670,1410,4,0.0,0.002127659574468085,1,4
cfh:C1707_11675,684,120,0.0,0.1739766081871345,1,120
cfh:C1707_04920,1029,150,0.0,0.14480077745383868,1,150
cfh:C1707_00075,1083,14,0.0,0.012003693444136657,1,14
cfh:C1707_00080,768,9,0.0,0.010416666666666666,1,9
cfh:C1707_19205,360,118,0.0,0.325,1,118
cfh:C1707_19210,924,30,0.0,0.031385281385281384,1,30
cfh:C1707_07030,1743,150,0.0,0.08548479632816983,1,150
cfh:C1707_12610,1779,81,0.0,0.044969083754918496,1,81
cfh:C1707_24840,741,150,0.0,0.20107962213225372,1,150
cfh:C1707_17085,567,150,0.0,0.26278659611992944,1,150
cfh:C1707_18920,792,150,0.0,0.18813131313131312,1,150
cfh:C1707_13400,1344,150,0.0,0.11086309523809523,1,150
cfh:C1707_17365,1002,150,0.0,0.14870259481037923,1,150
cfh:C1707_16725,579,150,0.0,0.25734024179620035,1,150
cfh:C1707_15905,3474,150,0.0,0.04289004029936672,1,150
cfh:C1707_24210,2079,150,0.0,0.07166907166907167,1,150
cfh:C1707_11200,2181,150,0.0,0.06831728564878496,1,150
cle:Clole_2188,2046,150,0.0,0.07282502443792767,1,150
cle:Clole_2719,2106,150,0.0,0.07075023741690409,1,150
cle:Clole_0141,894,150,0.0,0.16666666666666666,1,150
cle:Clole_2544,2232,150,0.0,0.0667562724014337,1,150
cle:Clole_3653,1308,150,0.0,0.11391437308868502,1,150
cle:Clole_3538,204,29,0.0,0.13725490196078433,1,29
cle:Clole_3539,441,132,0.0,0.29705215419501135,1,132
cle:Clole_0562,792,150,0.0,0.18813131313131312,1,150
cle:Clole_1647,1737,150,0.0,0.08578008059873345,1,150
cmet:K6K41_01750,1626,150,0.0,0.09163591635916359,1,150
cmet:K6K41_04760,771,150,0.0,0.1932555123216602,1,150
cmet:K6K41_05515,690,150,0.0,0.21594202898550724,1,150
cmet:K6K41_23430,426,93,0.0,0.215962441314554,1,93
cmet:K6K41_23435,1056,47,0.0,0.043560606060606064,1,47
cmet:K6K41_24175,975,150,0.0,0.15282051282051282,1,150
cmet:K6K41_04765,1830,150,0.0,0.0814207650273224,1,150
cmet:K6K41_10635,816,10,0.0,0.011029411764705883,1,10
cmet:K6K41_25210,1251,150,0.0,0.11910471622701839,1,150
cmet:K6K41_26640,2040,118,0.0,0.057352941176470586,1,118
cmet:K6K41_13765,375,150,0.0,0.3973333333333333,1,150
cmet:K6K41_05215,417,108,0.0,0.2565947242206235,1,108
cmet:K6K41_08010,1023,150,0.0,0.14565004887585534,1,150
cmet:K6K41_22710,528,150,0.0,0.2821969696969697,1,150
aace:A0U92_14720,1356,150,0.0,0.10988200589970501,1,150
aace:A0U92_14115,663,150,0.0,0.22473604826546004,1,150
aace:A0U92_05945,2436,150,0.0,0.06116584564860427,1,150
aace:A0U92_04255,879,150,0.0,0.1695108077360637,1,150
aace:A0U92_09565,1077,150,0.0,0.13834726090993502,1,150
aace:A0U92_09805,948,150,0.0,0.1571729957805907,1,150
aace:A0U92_09975,2358,150,0.0,0.0631891433418151,1,150
aace:A0U92_05030,1464,128,0.0,0.08674863387978142,1,128
aace:A0U92_04705,906,144,0.0,0.15783664459161148,1,144
aace:A0U92_05855,1218,150,0.0,0.12233169129720854,1,150
slac:SKTS_15380,765,150,0.0,0.19477124183006536,1,150
slac:SKTS_05940,627,150,0.0,0.23763955342902712,1,150
slac:SKTS_16070,1755,150,0.0,0.0849002849002849,1,150
slac:SKTS_04220,681,150,0.0,0.21879588839941264,1,150
lpc:LPC_2724,1359,150,0.0,0.10963944076526858,1,150
lpc:LPC_0045,861,150,0.0,0.17305458768873402,1,150
lpc:LPC_0667,882,150,0.0,0.1689342403628118,1,150
hpyf:HPOKI422_05655,831,150,0.0,0.1793020457280385,1,150
hpyf:HPOKI422_02075,2631,150,0.0,0.056632459141011025,1,150
hpyf:HPOKI422_04020,1980,129,0.0,0.06464646464646465,1,129
hpyf:HPOKI422_07935,1317,150,0.0,0.11313591495823842,1,150
hpyf:HPOKI422_00165,1281,150,0.0,0.11631537861046058,1,150
hpyf:HPOKI422_03940,1971,150,0.0,0.07559614408929477,1,150
hpyf:HPOKI422_02875,822,150,0.0,0.18126520681265207,1,150
hpyf:HPOKI422_02290,2862,150,0.0,0.052061495457721874,1,150
hpyf:HPOKI422_03665,1173,150,0.0,0.12702472293265132,1,150
mtb:TBMG_03160,1170,150,0.0,0.12735042735042734,1,150
mtb:TBMG_02687,1344,150,0.0,0.11086309523809523,1,150
nmh:NMBH4476_0624,684,150,0.0,0.21783625730994152,1,150
nmh:NMBH4476_0275,2379,150,0.0,0.06263135771332493,1,150
nmh:NMBH4476_1774,2115,150,0.0,0.07044917257683216,1,150
nmh:NMBH4476_1591,771,150,0.0,0.1932555123216602,1,150
nmh:NMBH4476_0770,780,150,0.0,0.191025641025641,1,150
nmh:NMBH4476_0932,4140,150,0.0,0.03599033816425121,1,150
nmh:NMBH4476_1128,1179,150,0.0,0.1263782866836302,1,150
wma:WM2015_2888,987,141,0.0,0.14184397163120568,1,141
wma:WM2015_41,1437,150,0.0,0.10368823938761308,1,150
plui:CE143_04010,474,150,0.0,0.3143459915611814,1,150
plui:CE143_16495,11814,150,0.0,0.01261215507025563,1,150
plui:CE143_24100,774,150,0.0,0.1925064599483204,1,150
plui:CE143_16545,1311,150,0.0,0.11365369946605644,1,150
plui:CE143_11240,966,150,0.0,0.15424430641821946,1,150
plui:CE143_22950,1371,150,0.0,0.10867979576951131,1,150
plui:CE143_21040,567,150,0.0,0.26278659611992944,1,150
plui:CE143_03520,1014,12,0.0,0.010848126232741617,1,12
plui:CE143_09050,207,150,1.0,0.7198067632850241,1,150
plui:CE143_03880,1719,96,0.0,0.055264688772542175,1,96
plui:CE143_00075,516,150,0.0,0.28875968992248063,1,150
plui:CE143_08805,798,150,0.0,0.18671679197994986,1,150
cmm:NC80_00820,2262,150,0.0,0.0658709106984969,1,150
cmm:NC80_02035,843,13,0.0,0.014234875444839857,1,13
cmm:NC80_00730,1155,66,0.0,0.05627705627705628,1,66
cmm:NC80_01015,1197,150,0.0,0.12447786131996658,1,150
msh:LI98_25550,999,150,0.0,0.14914914914914915,1,150
msh:LI98_17710,1572,23,0.0,0.013994910941475827,1,23
msh:LI98_21955,1419,110,0.0,0.07681465821000705,1,110
msh:LI98_06870,918,150,0.0,0.16230936819172112,1,150
msh:LI98_17125,1389,150,0.0,0.10727141828653708,1,150
msh:LI98_09410,1152,41,0.0,0.034722222222222224,1,41
msh:LI98_09415,1257,40,0.0,0.031026252983293555,1,40
ssei:FJR45_09445,870,150,0.0,0.17126436781609194,1,150
ssei:FJR45_10665,1713,150,0.0,0.08698190309398715,1,150
ssei:FJR45_05310,1053,25,0.0,0.022792022792022793,1,25
ssei:FJR45_05315,555,129,0.0,0.23063063063063063,1,129
